,Confirmed Cases,Count,Date,PRCP,SNOW,TMAX,TMIN,Year,humidity,season,season code,windspeed
544,0,12.958333333333334,2016-12-28,0.0,0.0,37.0,16.0,2016,74.47058823529412,winter,4,8.470588235294118
545,0,11.041666666666666,2016-12-29,0.0,0.0,34.0,26.0,2016,67.78947368421052,winter,4,11.105263157894736
546,0,10.791666666666666,2016-12-30,0.0,0.0,32.0,20.0,2016,67.23529411764706,winter,4,9.058823529411764
547,0,8.083333333333334,2016-12-31,0.0,0.0,33.0,20.0,2016,65.2,winter,4,5.8
548,0,12.708333333333334,2017-01-01,0.0,0.0,36.0,17.0,2017,70.82352941176471,winter,4,5.705882352941177
549,0,9.916666666666666,2017-01-02,0.0,0.0,38.0,23.0,2017,87.0,winter,4,6.916666666666667
550,0,16.833333333333332,2017-01-03,0.03,0.0,34.0,10.0,2017,89.5625,winter,4,9.59375
551,0,10.125,2017-01-04,0.0,0.0,11.0,2.0,2017,67.3,winter,4,11.6
552,0,10.208333333333334,2017-01-05,0.0,0.1,7.0,-2.0,2017,64.08695652173913,winter,4,8.956521739130435
553,0,8.125,2017-01-06,0.0,0.0,4.0,-5.0,2017,65.05882352941177,winter,4,6.0
554,0,3.8333333333333335,2017-01-07,0.0,0.0,13.0,-3.0,2017,61.88235294117647,winter,4,7.176470588235294
555,0,4.458333333333333,2017-01-08,0.0,0.0,17.0,-3.0,2017,59.94117647058823,winter,4,8.294117647058824
556,0,15.416666666666666,2017-01-09,0.03,0.9,29.0,17.0,2017,77.29629629629629,winter,4,10.11111111111111
557,0,8.791666666666666,2017-01-10,0.58,0.0,43.0,16.0,2017,87.95833333333333,winter,4,13.375
558,0,10.833333333333334,2017-01-11,0.08,0.4,32.0,16.0,2017,82.18518518518519,winter,4,10.925925925925926
559,0,9.958333333333334,2017-01-12,0.03,0.7,21.0,13.0,2017,69.88,winter,4,7.76
560,0,10.958333333333334,2017-01-13,0.0,0.0,13.0,4.0,2017,62.76470588235294,winter,4,7.235294117647059
561,0,8.166666666666666,2017-01-14,0.0,0.0,27.0,10.0,2017,72.70588235294117,winter,4,2.235294117647059
562,0,8.166666666666666,2017-01-15,0.0,0.0,33.0,6.0,2017,68.88235294117646,winter,4,2.1176470588235294
563,0,3.0416666666666665,2017-01-16,0.61,0.0,34.0,20.0,2017,90.45454545454545,winter,4,6.666666666666667
564,0,8.458333333333334,2017-01-17,0.06,0.0,35.0,33.0,2017,97.84615384615384,winter,4,4.653846153846154
565,0,15.791666666666666,2017-01-18,0.0,0.0,35.0,31.0,2017,90.25925925925925,winter,4,7.333333333333333
566,0,15.916666666666666,2017-01-19,0.31,0.0,36.0,32.0,2017,96.21875,winter,4,4.90625
567,0,16.541666666666668,2017-01-20,0.1,0.0,37.0,35.0,2017,97.21428571428571,winter,4,5.535714285714286
568,0,20.5,2017-01-21,0.0,0.0,45.0,35.0,2017,96.61111111111111,winter,4,5.472222222222222
569,0,16.541666666666668,2017-01-22,0.0,0.0,41.0,36.0,2017,93.42857142857143,winter,4,3.107142857142857
570,0,26.25,2017-01-23,0.0,0.0,40.0,35.0,2017,91.36363636363636,winter,4,5.181818181818182
571,0,23.708333333333332,2017-01-24,0.12,1.0,37.0,32.0,2017,85.0,winter,4,4.7272727272727275
572,0,9.333333333333334,2017-01-25,0.63,5.2,33.0,31.0,2017,95.51851851851852,winter,4,11.61111111111111
573,0,12.416666666666666,2017-01-26,0.01,0.1,32.0,27.0,2017,80.35483870967742,winter,4,7.903225806451613
574,0,13.25,2017-01-27,0.0,0.0,27.0,20.0,2017,75.30434782608695,winter,4,7.304347826086956
575,0,8.166666666666666,2017-01-28,0.0,0.0,27.0,20.0,2017,75.3,winter,4,8.05
576,0,8.125,2017-01-29,0.0,0.0,26.0,13.0,2017,64.44444444444444,winter,4,7.777777777777778
577,0,13.458333333333334,2017-01-30,0.12,2.0,33.0,3.0,2017,78.90322580645162,winter,4,9.838709677419354
578,0,16.166666666666668,2017-01-31,0.05,0.7,37.0,31.0,2017,76.65217391304348,winter,4,8.217391304347826
579,0,15.833333333333334,2017-02-01,0.0,0.0,33.0,11.0,2017,67.4090909090909,winter,4,7.681818181818182
580,0,12.375,2017-02-02,0.0,0.0,18.0,6.0,2017,57.68421052631579,winter,4,7.526315789473684
581,0,11.291666666666666,2017-02-03,0.0,0.0,22.0,6.0,2017,52.23529411764706,winter,4,6.470588235294118
582,0,6.541666666666667,2017-02-04,0.0,0.0,30.0,6.0,2017,61.05555555555556,winter,4,11.61111111111111
583,0,9.25,2017-02-05,0.0,0.0,33.0,16.0,2017,63.63157894736842,winter,4,5.157894736842105
584,0,24.083333333333332,2017-02-06,0.0,0.0,40.0,13.0,2017,77.36842105263158,winter,4,3.736842105263158
585,0,15.791666666666666,2017-02-07,0.25,0.0,35.0,27.0,2017,94.36111111111111,winter,4,9.13888888888889
586,0,15.791666666666666,2017-02-08,0.0,0.0,27.0,11.0,2017,67.5,winter,4,9.227272727272727
587,0,13.5,2017-02-09,0.0,0.0,20.0,7.0,2017,52.94117647058823,winter,4,7.117647058823529
588,0,18.5,2017-02-10,0.0,0.0,41.0,19.0,2017,64.82352941176471,winter,4,11.647058823529411
589,0,20.458333333333332,2017-02-11,0.01,0.0,42.0,33.0,2017,77.88235294117646,winter,4,4.705882352941177
590,0,16.083333333333332,2017-02-12,0.02,0.0,40.0,30.0,2017,63.4,winter,4,11.5
591,0,30.25,2017-02-13,0.0,0.0,45.0,24.0,2017,57.0,winter,4,6.647058823529412
592,0,28.833333333333332,2017-02-14,0.0,0.0,46.0,29.0,2017,60.470588235294116,winter,4,8.823529411764707
593,0,21.75,2017-02-15,0.0,0.0,34.0,23.0,2017,50.11764705882353,winter,4,10.352941176470589
594,0,24.375,2017-02-16,0.0,0.0,38.0,26.0,2017,52.76470588235294,winter,4,10.058823529411764
595,0,48.458333333333336,2017-02-17,0.0,0.0,60.0,25.0,2017,60.23529411764706,winter,4,6.9411764705882355
596,0,95.33333333333333,2017-02-18,0.0,0.0,62.0,31.0,2017,65.05882352941177,winter,4,3.176470588235294
597,0,99.875,2017-02-19,0.0,0.0,62.0,27.0,2017,60.705882352941174,winter,4,4.352941176470588
598,0,35.458333333333336,2017-02-20,0.41,0.0,62.0,42.0,2017,78.38095238095238,winter,4,12.19047619047619
599,0,64.25,2017-02-21,0.02,0.0,62.0,42.0,2017,77.62962962962963,winter,4,3.5925925925925926
600,0,88.79166666666667,2017-02-22,0.0,0.0,68.0,38.0,2017,78.5,winter,4,9.166666666666666
601,0,28.875,2017-02-23,0.26,0.3,49.0,32.0,2017,85.21875,winter,4,11.5
602,0,7.625,2017-02-24,0.43,0.2,33.0,22.0,2017,91.55172413793103,winter,4,15.862068965517242
603,0,4.416666666666667,2017-02-25,0.04,1.4,25.0,16.0,2017,72.91304347826087,winter,4,10.391304347826088
604,0,13.708333333333334,2017-02-26,0.0,0.0,42.0,20.0,2017,61.0,winter,4,9.294117647058824
605,0,29.416666666666668,2017-02-27,0.0,0.0,49.0,21.0,2017,66.94117647058823,winter,4,6.9411764705882355
606,0,19.375,2017-02-28,0.5,0.0,50.0,40.0,2017,96.75,winter,4,6.777777777777778
607,0,10.958333333333334,2017-03-01,0.38,3.7,40.0,24.0,2017,88.5,spring,1,11.204545454545455
608,0,15.125,2017-03-02,0.0,0.2,29.0,20.0,2017,69.54166666666667,spring,1,6.0
609,0,17.666666666666668,2017-03-03,0.01,0.0,28.0,12.0,2017,47.294117647058826,spring,1,5.411764705882353
610,0,13.916666666666666,2017-03-04,0.0,0.2,36.0,26.0,2017,81.86363636363636,spring,1,14.272727272727273
611,0,36.708333333333336,2017-03-05,0.0,0.0,54.0,31.0,2017,67.23529411764706,spring,1,12.705882352941176
612,0,28.25,2017-03-06,0.13,0.0,63.0,48.0,2017,85.83333333333333,spring,1,18.208333333333332
613,0,25.875,2017-03-07,0.14,0.0,56.0,36.0,2017,55.3,spring,1,12.05
614,0,18.333333333333332,2017-03-08,0.0,0.0,44.0,31.0,2017,35.705882352941174,spring,1,14.588235294117647
615,0,23.958333333333332,2017-03-09,0.0,0.0,38.0,27.0,2017,42.411764705882355,spring,1,5.9411764705882355
616,0,19.5,2017-03-10,0.0,0.0,27.0,16.0,2017,31.235294117647058,spring,1,12.117647058823529
617,0,14.291666666666666,2017-03-11,0.0,0.0,25.0,11.0,2017,29.941176470588236,spring,1,8.823529411764707
618,0,13.826086956521738,2017-03-12,0.14,1.7,29.0,12.0,2017,54.714285714285715,spring,1,5.857142857142857
619,0,10.5,2017-03-13,0.08,2.5,25.0,14.0,2017,83.25490196078431,spring,1,16.705882352941178
620,0,11.666666666666666,2017-03-14,0.0,0.0,25.0,5.0,2017,54.529411764705884,spring,1,10.764705882352942
621,0,17.375,2017-03-15,0.0,0.0,32.0,10.0,2017,40.470588235294116,spring,1,7.0588235294117645
622,0,19.291666666666668,2017-03-16,0.06,0.0,39.0,11.0,2017,55.470588235294116,spring,1,6.352941176470588
623,0,21.458333333333332,2017-03-17,0.1,0.0,54.0,32.0,2017,83.42424242424242,spring,1,8.0
624,0,16.958333333333332,2017-03-18,0.0,0.0,43.0,26.0,2017,68.83333333333333,spring,1,10.555555555555555
625,0,43.958333333333336,2017-03-19,0.0,0.0,52.0,22.0,2017,64.0,spring,1,11.705882352941176
626,0,52.125,2017-03-20,0.0,0.0,60.0,34.0,2017,65.58823529411765,spring,1,7.9411764705882355
627,0,28.166666666666668,2017-03-22,0.0,0.0,39.0,17.0,2017,48.1764705882353,spring,1,7.588235294117647
628,0,22.833333333333332,2017-03-23,0.72,0.0,45.0,26.0,2017,57.63636363636363,spring,1,15.136363636363637
629,0,39.333333333333336,2017-03-24,0.0,0.0,61.0,37.0,2017,80.95238095238095,spring,1,10.047619047619047
630,0,6.833333333333333,2017-03-25,0.13,0.0,39.0,36.0,2017,93.0,spring,1,15.473684210526315
631,0,10.541666666666666,2017-03-26,0.21,0.0,46.0,39.0,2017,95.45161290322581,spring,1,5.612903225806452
632,0,39.541666666666664,2017-03-27,0.0,0.0,48.0,40.0,2017,88.42857142857143,spring,1,3.4642857142857144
633,0,62.791666666666664,2017-03-28,0.0,0.0,57.0,37.0,2017,70.0,spring,1,8.142857142857142
634,0,31.375,2017-03-29,0.2,0.0,48.0,30.0,2017,80.36363636363636,spring,1,9.409090909090908
635,0,11.875,2017-03-30,0.53,0.0,40.0,36.0,2017,91.65517241379311,spring,1,17.103448275862068
636,0,27.041666666666668,2017-03-31,0.0,0.0,47.0,31.0,2017,80.72727272727273,spring,1,12.227272727272727
637,0,96.91666666666667,2017-04-01,0.0,0.0,60.0,27.0,2017,50.705882352941174,spring,1,2.5294117647058822
638,0,31.666666666666668,2017-04-02,0.04,0.0,53.0,36.0,2017,68.52941176470588,spring,1,7.294117647058823
639,0,20.375,2017-04-03,0.33,0.0,52.0,44.0,2017,86.26086956521739,spring,1,9.521739130434783
640,0,34.5,2017-04-04,0.36,0.0,57.0,40.0,2017,82.07692307692308,spring,1,6.884615384615385
641,0,20.5,2017-04-05,0.14,0.0,46.0,37.0,2017,72.0,spring,1,12.842105263157896
642,0,39.458333333333336,2017-04-06,0.0,0.0,53.0,34.0,2017,46.705882352941174,spring,1,15.941176470588236
643,0,60.375,2017-04-07,0.0,0.0,56.0,33.0,2017,35.294117647058826,spring,1,6.764705882352941
644,0,98.95833333333333,2017-04-08,0.0,0.0,69.0,39.0,2017,42.1764705882353,spring,1,15.058823529411764
645,0,102.70833333333333,2017-04-09,0.0,0.0,74.0,55.0,2017,58.11764705882353,spring,1,13.058823529411764
646,0,54.875,2017-04-10,0.01,0.0,72.0,40.0,2017,70.68,spring,1,11.24
647,0,35.75,2017-04-11,0.01,0.0,45.0,36.0,2017,82.93548387096774,spring,1,6.516129032258065
648,0,73.70833333333333,2017-04-12,0.01,0.0,60.0,30.0,2017,55.05882352941177,spring,1,6.647058823529412
649,0,39.875,2017-04-13,0.38,0.0,58.0,39.0,2017,74.70588235294117,spring,1,11.588235294117647
650,0,52.083333333333336,2017-04-14,0.39,0.0,64.0,43.0,2017,71.11764705882354,spring,1,11.411764705882353
651,0,84.41666666666667,2017-04-15,0.85,0.0,76.0,54.0,2017,64.61111111111111,spring,1,9.0
652,0,89.95833333333333,2017-04-16,0.04,0.0,69.0,49.0,2017,56.333333333333336,spring,1,10.238095238095237
653,0,94.91666666666667,2017-04-17,0.0,0.0,70.0,41.0,2017,50.0,spring,1,7.555555555555555
654,0,70.58333333333333,2017-04-18,0.0,0.0,70.0,38.0,2017,50.94117647058823,spring,1,11.823529411764707
655,0,52.958333333333336,2017-04-19,0.02,0.0,61.0,44.0,2017,71.4090909090909,spring,1,10.318181818181818
656,0,44.958333333333336,2017-04-20,0.4,0.0,57.0,41.0,2017,77.76,spring,1,8.92
657,0,67.83333333333333,2017-04-21,0.0,0.0,59.0,37.0,2017,60.96,spring,1,10.92
658,0,103.91666666666667,2017-04-22,0.0,0.0,64.0,33.0,2017,43.333333333333336,spring,1,1.7222222222222223
659,0,146.25,2017-04-23,0.0,0.0,72.0,36.0,2017,42.0,spring,1,5.0588235294117645
660,0,95.0,2017-04-24,0.0,0.0,72.0,35.0,2017,41.23529411764706,spring,1,12.588235294117647
661,0,97.125,2017-04-25,0.0,0.0,74.0,54.0,2017,44.294117647058826,spring,1,13.058823529411764
662,0,27.166666666666668,2017-04-26,0.78,0.0,65.0,47.0,2017,85.02564102564102,spring,1,9.333333333333334
663,0,17.458333333333332,2017-04-27,0.87,0.0,47.0,35.0,2017,82.45714285714286,spring,1,8.485714285714286
664,0,35.875,2017-04-28,0.08,0.0,49.0,32.0,2017,72.0,spring,1,3.526315789473684
665,0,25.875,2017-04-29,0.09,0.0,45.0,37.0,2017,72.47058823529412,spring,1,16.11764705882353
666,0,9.375,2017-04-30,0.5,0.0,44.0,39.0,2017,91.85714285714286,spring,1,15.75
667,0,20.916666666666668,2017-05-01,0.36,0.0,52.0,39.0,2017,86.61111111111111,summer,2,7.194444444444445
668,0,39.166666666666664,2017-05-02,0.01,0.0,51.0,36.0,2017,71.82608695652173,summer,2,10.652173913043478
669,0,79.08333333333333,2017-05-03,0.0,0.0,60.0,32.0,2017,48.470588235294116,summer,2,5.647058823529412
670,0,84.70833333333333,2017-05-04,0.0,0.0,65.0,33.0,2017,47.529411764705884,summer,2,7.882352941176471
671,0,90.41666666666667,2017-05-05,0.19,0.0,67.0,40.0,2017,52.705882352941174,summer,2,11.352941176470589
672,0,91.45833333333333,2017-05-06,0.02,0.0,63.0,41.0,2017,61.77272727272727,summer,2,10.454545454545455
673,0,102.58333333333333,2017-05-07,0.0,0.0,61.0,33.0,2017,43.411764705882355,summer,2,6.588235294117647
674,0,78.66666666666667,2017-05-08,0.02,0.0,62.0,33.0,2017,42.529411764705884,summer,2,7.764705882352941
675,0,51.208333333333336,2017-05-09,0.2,0.0,58.0,41.0,2017,57.82608695652174,summer,2,5.869565217391305
676,0,52.291666666666664,2017-05-10,0.08,0.0,66.0,46.0,2017,73.27777777777777,summer,2,5.111111111111111
677,0,96.75,2017-05-11,0.0,0.0,71.0,47.0,2017,70.95833333333333,summer,2,3.75
678,0,103.0,2017-05-12,0.0,0.0,71.0,52.0,2017,58.470588235294116,summer,2,4.823529411764706
679,0,111.75,2017-05-13,0.0,0.0,80.0,54.0,2017,45.411764705882355,summer,2,7.352941176470588
680,0,135.75,2017-05-14,0.0,0.0,73.0,46.0,2017,50.78947368421053,summer,2,9.631578947368421
681,0,78.08333333333333,2017-05-15,0.21,0.0,79.0,45.0,2017,57.40909090909091,summer,2,10.545454545454545
682,0,106.20833333333333,2017-05-16,0.0,0.0,85.0,59.0,2017,60.0,summer,2,12.058823529411764
683,0,54.708333333333336,2017-05-17,0.43,0.0,82.0,60.0,2017,70.45454545454545,summer,2,15.636363636363637
684,0,69.41666666666667,2017-05-18,0.02,0.0,70.0,47.0,2017,73.27272727272727,summer,2,10.636363636363637
685,0,36.958333333333336,2017-05-19,0.02,0.0,51.0,40.0,2017,62.529411764705884,summer,2,14.529411764705882
686,0,8.833333333333334,2017-05-20,0.56,0.0,54.0,44.0,2017,88.4074074074074,summer,2,11.666666666666666
687,0,50.125,2017-05-21,0.01,0.0,56.0,48.0,2017,73.45714285714286,summer,2,8.657142857142857
688,0,68.54166666666667,2017-05-22,0.08,0.0,66.0,46.0,2017,71.58823529411765,summer,2,6.235294117647059
689,0,44.791666666666664,2017-05-23,0.09,0.0,64.0,51.0,2017,85.45161290322581,summer,2,5.451612903225806
690,0,53.666666666666664,2017-05-24,0.01,0.0,56.0,49.0,2017,90.83333333333333,summer,2,10.333333333333334
691,0,106.58333333333333,2017-05-25,0.0,0.0,72.0,52.0,2017,72.13636363636364,summer,2,7.136363636363637
692,0,84.625,2017-05-26,0.09,0.0,69.0,50.0,2017,80.44444444444444,summer,2,5.444444444444445
693,0,155.875,2017-05-27,0.0,0.0,76.0,45.0,2017,75.91304347826087,summer,2,3.347826086956522
694,0,122.5,2017-05-28,0.37,0.0,75.0,55.0,2017,65.3157894736842,summer,2,5.421052631578948
695,0,109.5,2017-05-29,0.06,0.0,68.0,52.0,2017,60.25,summer,2,7.95
696,0,80.70833333333333,2017-05-30,0.0,0.0,68.0,50.0,2017,55.94117647058823,summer,2,7.411764705882353
697,0,119.20833333333333,2017-05-31,0.0,0.0,72.0,50.0,2017,50.411764705882355,summer,2,7.9411764705882355
698,0,130.5,2017-06-01,0.0,0.0,78.0,44.0,2017,42.88235294117647,summer,2,3.5294117647058822
699,0,124.25,2017-06-02,0.0,0.0,82.0,47.0,2017,46.8235294117647,summer,2,4.176470588235294
700,0,112.04166666666667,2017-06-03,0.01,0.0,87.0,60.0,2017,61.625,summer,2,7.625
701,0,133.08333333333334,2017-06-04,0.0,0.0,87.0,59.0,2017,44.23529411764706,summer,2,6.235294117647059
702,0,115.66666666666667,2017-06-05,0.0,0.0,74.0,57.0,2017,64.0,summer,2,13.105263157894736
703,0,142.58333333333334,2017-06-06,0.0,0.0,77.0,49.0,2017,48.1764705882353,summer,2,8.941176470588236
704,0,148.04166666666666,2017-06-07,0.0,0.0,78.0,49.0,2017,46.05882352941177,summer,2,3.4705882352941178
705,0,132.95833333333334,2017-06-08,0.0,0.0,80.0,53.0,2017,42.1764705882353,summer,2,6.647058823529412
706,0,130.66666666666666,2017-06-09,0.0,0.0,85.0,57.0,2017,66.61904761904762,summer,2,5.142857142857143
707,0,133.125,2017-06-10,0.0,0.0,87.0,66.0,2017,46.94117647058823,summer,2,14.294117647058824
708,0,122.95833333333333,2017-06-11,0.0,0.0,91.0,74.0,2017,53.588235294117645,summer,2,12.882352941176471
709,0,85.45833333333333,2017-06-12,0.36,0.0,91.0,65.0,2017,72.33333333333333,summer,2,10.125
710,0,88.625,2017-06-13,1.57,0.0,82.0,65.0,2017,77.5,summer,2,10.583333333333334
711,0,91.95833333333333,2017-06-14,0.38,0.0,89.0,68.0,2017,75.375,summer,2,9.125
712,0,123.41666666666667,2017-06-15,0.0,0.0,87.0,68.0,2017,56.88235294117647,summer,2,5.0588235294117645
713,0,98.20833333333333,2017-06-16,0.65,0.0,86.0,66.0,2017,61.611111111111114,summer,2,7.333333333333333
714,0,100.45833333333333,2017-06-17,0.2,0.0,82.0,65.0,2017,75.0,summer,2,4.45
715,0,127.54166666666667,2017-06-18,0.03,0.0,75.0,63.0,2017,66.875,summer,2,9.791666666666666
716,0,81.08333333333333,2017-06-19,0.15,0.0,72.0,57.0,2017,74.72,summer,2,6.92
717,0,106.16666666666667,2017-06-20,0.03,0.0,71.0,55.0,2017,72.0,summer,2,5.2105263157894735
718,0,136.33333333333334,2017-06-21,0.0,0.0,78.0,51.0,2017,61.88235294117647,summer,2,6.470588235294118
719,0,56.208333333333336,2017-06-22,0.83,0.0,79.0,66.0,2017,81.86363636363636,summer,2,5.409090909090909
720,0,123.54166666666667,2017-06-23,0.83,0.0,79.0,61.0,2017,62.23529411764706,summer,2,7.588235294117647
721,0,132.5,2017-06-24,0.04,0.0,69.0,53.0,2017,63.588235294117645,summer,2,8.823529411764707
722,0,90.41666666666667,2017-06-25,0.1,0.0,66.0,51.0,2017,72.3,summer,2,8.2
723,0,94.41666666666667,2017-06-26,0.0,0.0,65.0,50.0,2017,61.94117647058823,summer,2,9.294117647058824
724,0,140.54166666666666,2017-06-27,0.0,0.0,75.0,47.0,2017,48.88235294117647,summer,2,5.117647058823529
725,0,33.625,2017-06-28,1.31,0.0,73.0,59.0,2017,85.51282051282051,summer,2,12.461538461538462
726,0,123.20833333333333,2017-06-29,0.0,0.0,78.0,66.0,2017,78.95238095238095,summer,2,7.380952380952381
727,0,82.54166666666667,2017-06-30,0.24,0.0,80.0,63.0,2017,76.73913043478261,summer,2,4.130434782608695
728,0,137.75,2017-07-01,0.0,0.0,78.0,62.0,2017,61.705882352941174,summer,2,5.764705882352941
729,0,110.95833333333333,2017-07-02,0.03,0.0,82.0,60.0,2017,66.95652173913044,summer,2,6.086956521739131
730,0,126.58333333333333,2017-07-03,0.0,0.0,80.0,61.0,2017,67.61111111111111,summer,2,7.666666666666667
731,0,151.58333333333334,2017-07-04,0.0,0.0,83.0,54.0,2017,64.0,summer,2,6.470588235294118
732,0,89.20833333333333,2017-07-05,0.05,0.0,86.0,62.0,2017,76.86363636363636,summer,2,6.590909090909091
733,0,105.125,2017-07-06,1.52,0.0,88.0,63.0,2017,66.11764705882354,summer,2,5.176470588235294
734,0,116.95833333333333,2017-07-07,0.01,0.0,84.0,61.0,2017,61.888888888888886,summer,2,9.38888888888889
735,0,163.375,2017-07-08,0.0,0.0,78.0,58.0,2017,56.294117647058826,summer,2,5.294117647058823
736,0,141.625,2017-07-09,0.0,0.0,82.0,65.0,2017,58.411764705882355,summer,2,6.294117647058823
737,0,97.45833333333333,2017-07-10,0.55,0.0,85.0,65.0,2017,77.57142857142857,summer,2,6.476190476190476
738,0,95.25,2017-07-11,0.0,0.0,85.0,66.0,2017,80.17391304347827,summer,2,4.3478260869565215
739,0,60.125,2017-07-12,0.7,0.0,84.0,67.0,2017,87.15789473684211,summer,2,9.078947368421053
740,0,139.95833333333334,2017-07-13,0.0,0.0,81.0,60.0,2017,71.8695652173913,summer,2,8.173913043478262
741,0,114.375,2017-07-14,0.0,0.0,71.0,58.0,2017,75.61111111111111,summer,2,5.944444444444445
742,0,153.79166666666666,2017-07-15,0.34,0.0,81.0,55.0,2017,73.17647058823529,summer,2,5.470588235294118
743,0,122.25,2017-07-16,0.0,0.0,77.0,61.0,2017,74.84210526315789,summer,2,8.631578947368421
744,0,129.08333333333334,2017-07-17,0.0,0.0,80.0,53.0,2017,63.294117647058826,summer,2,3.0588235294117645
745,0,126.41666666666667,2017-07-18,0.0,0.0,86.0,61.0,2017,69.9047619047619,summer,2,8.857142857142858
746,0,108.25,2017-07-19,0.8,0.0,83.0,68.0,2017,83.82758620689656,summer,2,10.448275862068966
747,0,95.25,2017-07-20,0.67,0.0,87.0,67.0,2017,78.45,summer,2,5.25
748,0,57.916666666666664,2017-07-21,1.66,0.0,80.0,65.0,2017,92.70212765957447,summer,2,7.851063829787234
749,0,116.29166666666667,2017-07-22,0.0,0.0,83.0,66.0,2017,85.3,summer,2,3.2
750,0,131.45833333333334,2017-07-23,0.0,0.0,83.0,63.0,2017,65.29411764705883,summer,2,7.176470588235294
751,0,127.25,2017-07-24,0.0,0.0,77.0,59.0,2017,68.83333333333333,summer,2,6.333333333333333
752,0,127.54166666666667,2017-07-25,0.0,0.0,78.0,52.0,2017,72.95238095238095,summer,2,10.095238095238095
753,0,62.583333333333336,2017-07-26,0.19,0.0,79.0,68.0,2017,86.68571428571428,summer,2,5.142857142857143
754,0,125.41666666666667,2017-07-27,0.0,0.0,83.0,62.0,2017,68.95,summer,2,8.8
755,0,122.79166666666667,2017-07-28,0.0,0.0,79.0,59.0,2017,62.470588235294116,summer,2,11.352941176470589
756,0,187.125,2017-07-29,0.0,0.0,79.0,55.0,2017,59.23529411764706,summer,2,4.882352941176471
757,0,160.91666666666666,2017-07-30,0.0,0.0,81.0,54.0,2017,57.94117647058823,summer,2,3.176470588235294
758,0,125.20833333333333,2017-07-31,0.0,0.0,82.0,61.0,2017,58.411764705882355,summer,2,4.9411764705882355
759,0,144.375,2017-08-01,0.0,0.0,83.0,59.0,2017,61.1764705882353,summer,2,3.176470588235294
760,0,129.95833333333334,2017-08-02,0.0,0.0,85.0,62.0,2017,67.44444444444444,summer,2,5.388888888888889
761,0,75.75,2017-08-03,0.43,0.0,76.0,55.0,2017,82.60606060606061,summer,2,5.363636363636363
762,0,84.45833333333333,2017-08-04,0.03,0.0,71.0,53.0,2017,79.04,summer,2,11.32
763,0,175.375,2017-08-05,0.0,0.0,77.0,53.0,2017,62.88235294117647,summer,2,3.9411764705882355
764,0,104.66666666666667,2017-08-06,0.0,0.0,76.0,59.0,2017,73.23529411764706,summer,2,2.0
765,0,125.54166666666667,2017-08-07,0.0,0.0,77.0,57.0,2017,69.45454545454545,summer,2,4.863636363636363
766,0,129.95833333333334,2017-08-08,0.0,0.0,80.0,54.0,2017,58.0,summer,2,4.9411764705882355
767,0,128.70833333333334,2017-08-09,0.0,0.0,79.0,57.0,2017,57.588235294117645,summer,2,6.647058823529412
768,0,81.04166666666667,2017-08-10,1.04,0.0,82.0,64.0,2017,72.66666666666667,summer,2,7.037037037037037
769,0,93.95833333333333,2017-08-11,0.0,0.0,73.0,56.0,2017,80.0,summer,2,6.962962962962963
770,0,155.25,2017-08-12,0.0,0.0,77.0,51.0,2017,60.94117647058823,summer,2,4.294117647058823
771,0,117.29166666666667,2017-08-13,0.0,0.0,75.0,51.0,2017,64.05882352941177,summer,2,3.5294117647058822
772,0,83.29166666666667,2017-08-14,0.0,0.0,78.0,56.0,2017,68.29411764705883,summer,2,6.352941176470588
773,0,104.5,2017-08-15,0.0,0.0,77.0,61.0,2017,76.36363636363636,summer,2,6.5
774,0,81.33333333333333,2017-08-16,1.68,0.0,85.0,61.0,2017,85.2,summer,2,12.3
775,0,65.625,2017-08-17,0.16,0.0,77.0,66.0,2017,80.26666666666667,summer,2,9.4
776,0,106.70833333333333,2017-08-18,0.0,0.0,77.0,61.0,2017,68.61111111111111,summer,2,7.888888888888889
777,0,140.16666666666666,2017-08-19,0.0,0.0,81.0,57.0,2017,70.16666666666667,summer,2,2.611111111111111
778,0,115.33333333333333,2017-08-20,0.0,0.0,79.0,60.0,2017,75.05882352941177,summer,2,4.764705882352941
779,0,78.66666666666667,2017-08-21,0.0,0.0,81.0,62.0,2017,80.29411764705883,summer,2,5.117647058823529
780,0,108.29166666666667,2017-08-22,0.0,0.0,75.0,60.0,2017,65.95454545454545,summer,2,8.181818181818182
781,0,118.54166666666667,2017-08-23,0.0,0.0,74.0,53.0,2017,64.41176470588235,summer,2,6.764705882352941
782,0,105.875,2017-08-24,0.0,0.0,71.0,49.0,2017,65.6470588235294,summer,2,7.0
783,0,112.625,2017-08-25,0.0,0.0,72.0,44.0,2017,62.8235294117647,summer,2,5.764705882352941
784,0,86.70833333333333,2017-08-26,0.01,0.0,70.0,55.0,2017,74.11764705882354,summer,2,7.9411764705882355
785,0,65.04166666666667,2017-08-27,0.16,0.0,71.0,61.0,2017,84.85714285714286,summer,2,7.821428571428571
786,0,74.83333333333333,2017-08-28,0.0,0.0,76.0,59.0,2017,83.875,summer,2,4.25
787,0,120.75,2017-08-29,0.0,0.0,76.0,57.0,2017,74.25,summer,2,5.4
788,0,116.5,2017-08-30,0.34,0.0,80.0,54.0,2017,77.91304347826087,summer,2,4.608695652173913
789,0,101.83333333333333,2017-08-31,0.0,0.0,71.0,50.0,2017,77.5925925925926,summer,2,9.703703703703704
